IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.160.61,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
8.219.86.200,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
47.236.170.54,8080,8080,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.212.116,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
47.236.226.16,443,0,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.219.34,8443,0,true,SIN,Asia Pacific,Singapore,9,0.00
8.219.126.240,8880,8880,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.138.164,80,80,false,SIN,Asia Pacific,Singapore,9,0.00
47.236.166.184,2096,0,true,SIN,Asia Pacific,Singapore,9,0.00
8.219.167.113,2086,2086,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.145.43,2086,0,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.164.44,80,80,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.211.16,2052,2052,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.137.178,2095,2095,false,SIN,Asia Pacific,Singapore,9,0.00
8.222.128.131,2087,2087,true,SIN,Asia Pacific,Singapore,9,0.00
8.222.248.188,2086,2086,false,SIN,Asia Pacific,Singapore,9,0.00
47.236.121.23,80,80,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.100.155,2052,2052,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.110.88,80,80,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.198.139,8080,8080,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.228.193,8080,8080,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.136.247,2082,2082,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.221.90,8443,0,true,SIN,Asia Pacific,Singapore,10,0.00
47.236.150.13,8080,0,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.167.147,2052,2052,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.159.252,8080,8080,false,SIN,Asia Pacific,Singapore,10,0.00
47.236.155.170,8080,8080,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.167.113,2082,2082,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.227.191,8880,8880,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.131.102,2052,0,false,SIN,Asia Pacific,Singapore,10,0.00
47.236.171.112,8880,8880,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.187.4,8443,0,true,SIN,Asia Pacific,Singapore,10,0.00
8.219.86.200,2086,2086,false,SIN,Asia Pacific,Singapore,10,0.00
47.236.7.246,2086,2086,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.129.32,2083,2083,true,SIN,Asia Pacific,Singapore,10,0.00
8.222.140.87,8880,8880,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.174.213,8080,8080,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.140.229,8880,8880,false,SIN,Asia Pacific,Singapore,10,0.00
47.245.126.151,2095,2095,false,SIN,Asia Pacific,Singapore,10,0.00
47.236.169.164,2052,2052,false,SIN,Asia Pacific,Singapore,10,0.00
8.219.194.170,2095,2095,false,SIN,Asia Pacific,Singapore,10,0.00
8.222.145.164,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.245.187,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.199.220,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.173.200,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.142.229,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.94.109,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.7.13,2086,2086,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.60.68,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.111.175,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.94.113,8880,8880,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.117.48,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.134.170,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.208.38,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
8.222.157.86,443,443,true,SIN,Asia Pacific,Singapore,11,0.00
47.236.171.205,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.171.205,80,80,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.90.196,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.144.156,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.110.41,8880,0,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.106.156,2095,2095,false,SIN,Asia Pacific,Singapore,11,0.00
47.236.173.200,2052,2052,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.12.152,8080,8080,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.216.79,80,0,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.240.160,2082,2082,false,SIN,Asia Pacific,Singapore,11,0.00
8.219.255.171,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.137.166,8880,8880,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.180.242,2095,0,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.237.131,2052,2052,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.140.87,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.130.137,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.77.222,2082,2082,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.154.227,80,0,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.142.191,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.238.145,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.136.196,2095,2095,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.255.15,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.220.88,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.222.209.223,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.112.75,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.110.248,80,0,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.2.232,80,0,false,SIN,Asia Pacific,Singapore,12,0.00
47.236.88.181,8080,8080,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.122.55,2086,2086,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.167.65,80,80,false,SIN,Asia Pacific,Singapore,12,0.00
8.219.173.239,2052,2052,false,SIN,Asia Pacific,Singapore,13,0.00
47.236.169.15,2086,2086,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.129.245,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.106.15,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.150.197,2053,2053,true,SIN,Asia Pacific,Singapore,13,0.00
47.236.172.95,8880,0,false,SIN,Asia Pacific,Singapore,13,0.00
8.219.185.191,8080,8080,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.128.131,8880,8880,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.175.78,2086,2086,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.129.32,2053,2053,true,SIN,Asia Pacific,Singapore,13,0.00
8.222.188.56,2082,2082,false,SIN,Asia Pacific,Singapore,13,0.00
8.222.219.34,8880,8880,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.166.131,8880,8880,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.123.218,8880,8880,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.90.87,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.110.88,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.0.162,8880,8880,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.145.245,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.4.122,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.222.64,2096,0,true,SIN,Asia Pacific,Singapore,14,0.00
8.222.169.182,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.121.7,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.154.50,2086,2086,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.144.156,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.174.206,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.93.176,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.228.30,80,80,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.233.6,2082,2082,false,SIN,Asia Pacific,Singapore,14,0.00
47.236.172.247,8080,0,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.90.196,8880,8880,false,SIN,Asia Pacific,Singapore,14,0.00
8.219.4.122,2095,2095,false,SIN,Asia Pacific,Singapore,14,0.00
8.222.128.131,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.189.173,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.169.15,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.224.162,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.200.145,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.224.162,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.168.234,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.150.13,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
8.222.160.61,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.185.191,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.155.170,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.230.254,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.144.156,2096,2096,true,SIN,Asia Pacific,Singapore,15,0.00
8.222.171.236,2052,0,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.156.148,2052,2052,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.165.25,2095,2095,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.236.8,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.144.156,2087,0,true,SIN,Asia Pacific,Singapore,15,0.00
47.236.149.107,8880,8880,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.150.109,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
47.236.161.155,2082,2082,false,SIN,Asia Pacific,Singapore,15,0.00
8.219.245.187,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.190.225,2082,0,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.169.236,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.152.71,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.217.81,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.169.141,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.152.71,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.152.165,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.29.235,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.172.247,2082,0,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.160.61,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.224.17,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.212.219,8880,8880,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.164.65,2095,0,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.171.20,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.144.219,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.160.176,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.103.65,80,80,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.58.64,8080,0,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.182.10,2082,2082,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.121.87,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.168.234,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.239.79,2095,0,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.148.174,8080,8080,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.170.223,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.171.20,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.164.209,2053,2053,true,SIN,Asia Pacific,Singapore,16,0.00
47.236.106.37,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
8.222.175.78,2095,2095,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.87.34,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.99.169,2052,2052,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.6.170,2082,0,false,SIN,Asia Pacific,Singapore,16,0.00
8.219.179.34,2086,2086,false,SIN,Asia Pacific,Singapore,16,0.00
47.236.172.247,2086,0,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.128.131,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.163.195,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.228.186,2095,2095,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.163.221,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.123.218,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.179.34,2052,2052,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.210.214,8080,0,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.137.192,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.169.164,2086,0,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.164.215,8443,0,true,SIN,Asia Pacific,Singapore,17,0.00
47.236.120.9,80,0,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.152.165,8080,8080,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.174.213,8880,8880,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.144.50,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.173.200,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.175.53,8080,0,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.160.176,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.144.196,2082,2082,false,SIN,Asia Pacific,Singapore,17,0.00
8.219.250.239,2052,2052,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.164.215,80,80,false,SIN,Asia Pacific,Singapore,17,0.00
47.236.116.182,2086,2086,false,SIN,Asia Pacific,Singapore,17,0.00
8.222.171.236,8880,0,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.116.26,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.230.254,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.163.221,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.121.23,8080,8080,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.145.164,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.170.54,2087,0,true,SIN,Asia Pacific,Singapore,18,0.00
47.236.166.184,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.140.185,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.196.117,2086,2086,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.83.239,80,80,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.173.200,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
8.219.251.81,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.170.54,2082,2082,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.144.196,2095,2095,false,SIN,Asia Pacific,Singapore,18,0.00
47.236.163.221,2086,2086,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.140.185,8880,8880,false,SIN,Asia Pacific,Singapore,18,0.00
8.222.212.219,2053,0,true,SIN,Asia Pacific,Singapore,19,0.00
8.222.168.155,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.162.45,2086,2086,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.194.170,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.129.32,8880,8880,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.147.203,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.7.246,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.182.10,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.169.182,2053,0,true,SIN,Asia Pacific,Singapore,19,0.00
8.222.222.64,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.150.13,2052,2052,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.235.61,8080,0,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.12.152,2082,2082,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.152.169,80,0,false,SIN,Asia Pacific,Singapore,19,0.00
8.222.169.182,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.144.48,2095,2095,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.153.44,8080,8080,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.144.196,80,80,false,SIN,Asia Pacific,Singapore,19,0.00
8.219.200.178,8080,0,false,SIN,Asia Pacific,Singapore,19,0.00
47.236.176.144,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.117.48,2052,2052,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.136.247,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.170.180,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.19.51,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.147.203,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.200.145,2086,2086,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.204.136,80,0,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.179.34,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.168.24,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.94.113,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.146.222,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.199.220,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.137.192,80,80,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.249.98,80,80,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.88.181,8880,8880,false,SIN,Asia Pacific,Singapore,20,0.00
47.236.11.84,8080,8080,false,SIN,Asia Pacific,Singapore,20,0.00
8.222.164.209,2082,2082,false,SIN,Asia Pacific,Singapore,20,0.00
8.219.220.122,2052,2052,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.169.182,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.184.14,2082,2082,false,SIN,Asia Pacific,Singapore,21,0.00
8.219.247.203,2052,2052,false,SIN,Asia Pacific,Singapore,21,0.00
47.241.173.60,80,0,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.167.147,8080,8080,false,SIN,Asia Pacific,Singapore,21,0.00
8.222.160.176,2095,2095,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.168.17,2086,2086,false,SIN,Asia Pacific,Singapore,21,0.00
47.236.189.173,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.159.252,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.164.44,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.23.135,8443,0,true,SIN,Asia Pacific,Singapore,22,0.00
8.222.136.247,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.170.223,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.97.90,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.116.208,8080,8080,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.144.117,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.131.102,2052,2052,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.150.197,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.56.205,8880,0,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.79.77,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.96.141,8880,8880,false,SIN,Asia Pacific,Singapore,22,0.00
47.236.144.208,80,80,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.167.147,2082,2082,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.210.182,2086,2086,false,SIN,Asia Pacific,Singapore,22,0.00
8.219.188.162,2095,2095,false,SIN,Asia Pacific,Singapore,22,0.00
8.222.224.163,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.148.174,8080,8080,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.145.180,80,80,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.87.246,8880,8880,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.196.117,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.169.182,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.99.131,2082,2082,false,SIN,Asia Pacific,Singapore,23,0.00
47.236.170.54,2095,2095,false,SIN,Asia Pacific,Singapore,23,0.00
8.219.86.200,2052,2052,false,SIN,Asia Pacific,Singapore,23,0.00
8.222.187.107,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.171.205,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.166.184,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.11.68,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.137.192,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.148.174,2096,0,true,SIN,Asia Pacific,Singapore,24,0.00
8.222.180.242,8080,8080,false,SIN,Asia Pacific,Singapore,24,0.00
47.236.171.112,2095,2095,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.222.64,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.187.107,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.164.44,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.63.66,80,80,false,SIN,Asia Pacific,Singapore,24,0.00
8.219.78.222,2082,2082,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.182.10,2086,2086,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.145.164,2052,2052,false,SIN,Asia Pacific,Singapore,24,0.00
8.222.145.110,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.171.236,2082,0,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.159.252,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.137.166,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.175.189,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.171.236,2095,0,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.145.85,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.128.131,2052,2052,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.4.122,8880,0,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.171.112,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.170.58,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.152.165,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.169.15,80,80,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.131.102,2095,2095,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.253.235,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
8.219.3.53,2082,2082,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.116.208,2086,2086,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.166.184,8880,8880,false,SIN,Asia Pacific,Singapore,25,0.00
47.236.28.170,8080,0,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.160.176,8080,8080,false,SIN,Asia Pacific,Singapore,25,0.00
8.222.150.197,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.174.108,2096,2096,true,SIN,Asia Pacific,Singapore,26,0.00
8.222.130.137,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.182.10,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.152.71,2082,2082,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.170.54,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.136.196,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.172.95,2052,2052,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.140.185,2083,2083,true,SIN,Asia Pacific,Singapore,26,0.00
47.236.19.51,8080,8080,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.136.247,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.184.198,2053,0,true,SIN,Asia Pacific,Singapore,26,0.00
8.222.167.147,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.187.4,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
8.219.113.27,80,80,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.146.222,8880,8880,false,SIN,Asia Pacific,Singapore,26,0.00
47.236.65.232,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.184.198,2095,2095,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.168.24,2086,2086,false,SIN,Asia Pacific,Singapore,26,0.00
8.222.136.247,2052,2052,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.94.113,8080,8080,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.174.206,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.97.254,8080,8080,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.15.73,2095,0,false,SIN,Asia Pacific,Singapore,27,0.00
8.219.209.14,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
8.222.160.61,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
8.222.154.50,2052,2052,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.15.73,8880,8880,false,SIN,Asia Pacific,Singapore,27,0.00
8.222.187.107,2086,2086,false,SIN,Asia Pacific,Singapore,27,0.00
8.222.145.43,2095,0,false,SIN,Asia Pacific,Singapore,27,0.00
8.222.168.155,2086,2086,false,SIN,Asia Pacific,Singapore,27,0.00
47.236.187.144,2095,2095,false,SIN,Asia Pacific,Singapore,27,0.00
